date,line_id,pressure_inlet_bar,pressure_outlet_bar,temp_process_c,wall_temp_c,ambient_temp_c,flow_rate_m3h,vibration_mm_s,h2s_ppm_an1,h2s_ppm_an2,arab_heavy_fraction,vapor_fraction,dew_point_c,delta_T_dew,sensor_status
2019-05-15,L-07,5.57,5.683,85.83,79.99,19.71,36.92,1.054,92.6,83.7,0.2341,0.1367,64.33,15.66,0
2019-05-16,L-07,5.564,5.335,93.81,85.94,20.48,37.3,1.246,87.7,88.9,0.2619,0.1677,68.19,17.75,0
2019-05-17,L-07,6.299,6.169,84.38,78.19,14.17,38.14,1.205,78.8,75.1,0.2578,0.3369,54.25,23.94,0
2019-05-18,L-07,7.632,7.149,91.3,87.78,16.66,39.85,1.1,64.8,52.0,0.2313,0.4669,64.8,22.98,0
2019-05-19,L-07,4.631,4.718,89.73,82.17,15.98,36.94,1.012,79.3,61.6,0.2263,0.2534,60.72,21.44,0
2019-05-20,L-07,7.364,6.782,93.01,84.5,13.96,37.37,1.052,80.5,79.8,0.242,0.5203,66.7,17.8,0
2019-05-21,L-07,5.394,4.998,97.97,94.3,18.15,34.84,1.17,105.8,95.5,0.2321,0.5061,65.07,29.23,0
2019-05-22,L-07,8.343,8.069,91.27,85.11,16.42,40.06,1.079,106.7,79.8,0.267,0.5298,67.76,17.35,0
2019-05-23,L-07,8.166,8.252,96.0,87.66,16.58,32.72,1.077,85.2,97.7,0.2579,0.2959,72.59,15.06,0
2019-05-24,L-07,9.247,8.925,87.95,83.91,15.0,37.67,1.063,141.6,87.0,0.2408,0.4269,56.04,27.88,0
2019-05-25,L-07,7.452,6.977,93.98,89.96,13.53,39.27,1.087,77.3,65.4,0.2562,0.3228,63.11,26.85,0
2019-05-26,L-07,7.04,7.074,88.35,81.91,15.72,37.84,1.213,80.8,78.5,0.2396,0.3866,62.81,19.1,0
2019-05-27,L-07,6.827,6.572,91.78,82.92,12.43,38.46,1.1,80.1,86.6,0.2748,0.49,63.77,19.14,0
2019-05-28,L-07,7.293,7.568,85.32,76.75,16.71,38.45,1.053,101.5,82.1,0.2462,0.348,56.99,19.76,0
2019-05-29,L-07,7.415,6.842,90.14,85.97,18.13,42.03,0.962,86.5,78.4,0.2252,0.2637,62.1,23.86,0
2019-05-30,L-07,6.906,6.781,89.96,82.42,13.22,40.56,1.247,74.2,80.9,0.2296,0.498,62.63,19.79,0
2019-05-31,L-07,8.757,8.139,92.17,87.97,14.45,36.7,1.28,121.6,99.6,0.2137,0.2891,62.89,25.08,0
2019-06-01,L-07,8.464,8.026,92.01,86.99,14.4,39.57,1.089,93.5,88.8,0.2336,0.3468,63.55,23.44,0
2019-06-02,L-07,5.114,5.292,85.14,80.78,14.68,42.72,1.137,68.0,83.5,0.2325,0.374,56.75,24.03,0
2019-06-03,L-07,7.544,7.43,90.16,84.05,12.8,37.26,1.199,68.4,,0.2264,0.394,61.22,22.83,0
2019-06-04,L-07,8.152,8.136,94.72,87.38,12.73,34.05,1.106,63.6,84.8,0.2436,0.3285,66.01,21.38,1
2019-06-05,L-07,6.45,6.258,97.77,89.72,10.79,40.61,1.266,75.3,71.7,0.2426,0.4041,74.05,15.67,0
2019-06-06,L-07,6.681,6.573,89.08,85.65,13.04,38.27,1.059,52.2,58.6,0.2683,0.5138,64.88,20.77,0
2019-06-07,L-07,7.6,7.383,88.89,84.39,15.4,38.23,1.148,107.6,78.0,0.2175,0.3568,62.92,21.47,0
2019-06-08,L-07,7.326,7.019,89.71,83.64,17.28,33.22,0.937,88.9,66.1,0.2566,0.2984,63.37,20.27,0
2019-06-09,L-07,7.332,6.943,94.11,88.96,12.88,39.59,1.132,66.7,93.4,0.2552,0.4204,66.26,22.7,0
2019-06-10,L-07,7.812,7.709,88.4,81.58,10.75,39.64,0.997,87.9,60.5,0.2839,0.8253302171587138,60.7,20.88,0
2019-06-11,L-07,7.323,7.062,84.46,79.43,14.41,35.43,1.142,77.2,92.2,0.2458,0.3782,53.42,26.01,0
2019-06-12,L-07,6.726,6.247,94.12,88.62,11.6,43.71,1.103,82.2,87.4,0.2324,0.4005,72.14,16.48,0
2019-06-13,L-07,6.73,6.793,94.44,86.44,11.26,39.17,1.234,76.2,75.4,0.2753,0.3265,69.34,17.1,0
2019-06-14,L-07,6.033,6.101,85.25,76.75,11.35,39.28,1.106,105.0,87.2,0.2429,0.3954,58.59,18.17,0
2019-06-15,L-07,6.42,6.054,92.28,88.48,10.54,34.34,1.127,58.9,89.3,0.2503,0.3332,65.88,22.6,0
2019-06-16,L-07,6.27,6.321,,86.26,9.12,37.21,1.133,87.8,63.9,0.2569,0.3492,61.29,24.97,0
2019-06-17,L-07,4.751,4.161,87.67,80.33,10.16,34.78,1.088,82.6,87.8,0.2201,0.3311,62.06,18.27,0
2019-06-18,L-07,7.651,7.221,90.2,,10.89,40.81,1.089,91.7,71.9,0.2227,0.2201,59.1,27.49,0
2019-06-19,L-07,9.162,8.88,85.62,81.5,10.38,36.84,1.174,67.5,96.2,0.2225,0.4882,55.5,26.01,0
2019-06-20,L-07,6.827,6.442,89.76,81.05,10.81,33.97,1.225,68.9,73.8,0.2692,0.5238,61.07,19.99,0
2019-06-21,L-07,6.618,6.743,84.33,78.05,9.59,36.14,1.167,64.2,62.2,0.268,0.3033,58.27,19.78,0
2019-06-22,L-07,6.427,5.996,90.45,83.17,11.39,39.02,1.037,65.5,68.5,0.2608,0.3213,63.57,19.6,0
2019-06-23,L-07,9.238,8.653,87.98,83.43,9.5,40.03,1.135,91.7,90.4,0.2485,0.325,60.78,22.65,0
2019-06-24,L-07,9.459,9.078,86.67,80.96,11.09,46.38,1.232,83.7,110.8,0.269,0.2763,55.49,25.46,0
2019-06-25,L-07,6.5,6.441,93.26,85.69,6.16,43.54,0.987,71.3,87.9,0.2592,0.3836,60.68,25.01,0
2019-06-26,L-07,8.476,8.17,91.4,83.52,8.43,35.26,0.874,100.9,87.4,0.2452,0.3976,60.64,22.88,0
2019-06-27,L-07,6.113,5.766,83.64,76.83,9.05,34.37,1.05,74.0,113.5,0.2354,,56.5,20.33,0
2019-06-28,L-07,5.045,4.82,85.35,77.07,7.83,41.31,,47.5,59.2,0.2437,0.362,60.89,16.18,0
2019-06-29,L-07,6.06,5.756,89.37,81.86,8.54,39.03,1.115,62.1,76.6,0.2614,0.4214,62.66,19.2,0
2019-06-30,L-07,5.49,5.141,94.12,84.71,8.62,40.98,1.01,85.8,96.8,0.253,0.4203,62.56,22.15,0
2019-07-01,L-07,8.002,7.473,87.3,79.89,6.38,33.01,0.963,99.9,92.1,0.2476,0.3218,59.26,20.63,0
2019-07-02,L-07,7.748,7.36,87.62,79.29,7.1,47.21,1.186,75.6,86.7,0.2177,0.2715,59.97,19.32,0
2019-07-03,L-07,6.119,5.967,91.91,86.17,8.51,37.7,1.123,84.5,87.3,0.2465,0.289,63.84,22.33,0
2019-07-04,L-07,7.001,6.823,85.27,81.62,4.23,34.62,1.024,78.9,75.6,0.2481,0.4252,57.34,24.28,0
2019-07-05,L-07,8.108,7.551,89.05,80.09,7.69,31.5,1.099,94.6,101.6,0.2426,0.4321,63.75,16.34,0
2019-07-06,L-07,5.825,5.312,89.21,82.03,7.0,35.04,1.176,64.9,80.1,0.2153,0.3935,61.56,20.47,0
2019-07-07,L-07,7.42,7.04,89.39,81.73,9.95,38.96,1.163,82.2,66.7,0.2656,0.544,55.85,25.87,0
2019-07-08,L-07,5.791,5.502,89.32,81.06,6.15,38.94,1.154,115.4,81.5,0.2317,0.3127,63.83,17.24,0
2019-07-09,L-07,8.86,8.676,84.65,76.16,7.84,38.19,0.976,54.4,51.0,0.2295,0.3885,58.23,17.92,0
2019-07-10,L-07,7.725,7.813,84.54,77.73,6.69,38.65,1.06,83.1,92.5,0.2303,0.3631,53.55,24.19,0
2019-07-11,L-07,6.278,5.842,81.26,73.86,6.53,36.45,0.908,62.9,62.4,0.2513,0.2804,57.99,15.87,0
2019-07-12,L-07,5.988,5.479,81.42,74.48,3.28,38.14,1.134,70.9,74.3,0.2431,0.3565,50.77,23.71,0
2019-07-13,L-07,9.114,8.483,89.45,84.53,4.87,31.81,0.985,56.8,61.2,0.2276,0.2359,57.64,26.88,0
2019-07-14,L-07,8.414,8.219,83.78,78.39,6.43,37.39,0.956,91.6,62.0,0.2399,0.4428,58.33,20.06,0
2019-07-15,L-07,7.625,7.179,79.2,75.32,5.24,41.54,1.202,101.2,75.1,0.2341,0.6169,51.64,23.68,0
2019-07-16,L-07,6.14,5.966,87.39,81.19,3.66,40.52,1.126,71.6,75.1,0.2693,0.526,58.73,22.46,0
2019-07-17,L-07,6.133,5.685,88.29,83.24,7.14,37.23,1.264,69.7,68.5,0.2551,,63.31,19.93,0
2019-07-18,L-07,7.58,7.452,87.97,82.75,5.0,40.42,1.154,73.5,63.8,0.2482,0.24,58.21,24.53,0
2019-07-19,L-07,9.539,9.052,84.56,77.83,2.98,37.27,0.989,69.1,75.4,0.2309,0.461,55.05,22.78,0
2019-07-20,L-07,6.727,6.238,85.28,77.07,2.55,36.34,1.099,60.0,55.6,0.2649,0.4556,56.09,20.99,0
2019-07-21,L-07,7.675,7.472,91.79,85.95,1.31,44.52,1.069,75.0,64.8,0.2229,0.3158,61.15,24.8,0
2019-07-22,L-07,7.117,6.8,87.35,81.89,3.1,36.25,1.002,87.1,97.5,0.2476,0.5132,54.99,26.9,0
2019-07-23,L-07,8.649,8.349,82.53,78.45,3.83,38.29,0.849,76.9,97.2,0.2593,0.3118,52.23,26.22,0
2019-07-24,L-07,8.31,8.002,87.16,81.6,8.27,37.42,1.118,57.4,67.3,0.329,0.2393,61.77,19.83,0
2019-07-25,L-07,7.454,7.61,85.71,80.16,5.1,34.46,1.114,80.2,77.1,0.241,0.4955,53.38,26.78,0
2019-07-26,L-07,6.286,5.918,93.98,90.52,4.94,39.19,1.116,92.9,86.7,0.2196,0.292,65.99,24.54,0
2019-07-27,L-07,6.561,6.21,83.28,77.1,3.34,40.24,1.099,112.6,104.6,0.2704,0.4083,61.16,15.94,0
2019-07-28,L-07,5.694,5.244,90.97,83.12,3.15,40.04,0.945,109.7,66.2,0.2647,0.2479,62.98,20.14,0
2019-07-29,L-07,7.336,6.624,86.12,79.29,4.96,41.43,1.104,75.1,84.8,0.2597,0.3567,59.26,20.03,0
2019-07-30,L-07,7.838,7.822,86.11,81.29,5.51,39.73,1.099,74.5,75.5,0.2751,0.3783,58.9,22.38,0
2019-07-31,L-07,6.223,5.988,84.87,75.92,3.2,43.03,1.245,77.2,64.2,0.2729,0.3319,54.81,21.11,0
2019-08-01,L-07,6.772,6.59,90.14,85.86,1.69,35.81,1.124,36.6,67.7,0.1981,0.3951,56.86,29.0,0
2019-08-02,L-07,8.031,7.54,87.43,82.19,-0.73,36.86,1.177,108.5,69.1,0.214,0.2084,55.32,26.87,0
2019-08-03,L-07,7.227,7.278,84.13,80.27,4.6,35.3,1.211,56.4,69.1,0.2624,0.5228295257081702,52.59,27.69,0
2019-08-04,L-07,7.916,7.795,86.55,82.06,3.19,34.86,1.124,65.4,79.8,0.2426,0.3911,61.03,21.04,0
2019-08-05,L-07,7.314,6.769,83.35,75.36,2.9,38.5,1.258,74.5,98.2,0.2592,0.4309,52.46,22.9,0
2019-08-06,L-07,7.318,6.959,89.06,80.83,5.78,40.8,1.042,59.6,83.3,0.2485,0.4259,57.24,23.59,0
2019-08-07,L-07,6.159,5.997,84.45,78.84,-1.69,36.27,1.285,77.0,63.6,0.274,0.6128,58.36,20.48,0
2019-08-08,L-07,8.006,7.71,85.53,78.13,0.37,39.25,0.903,70.0,57.0,0.2613,,56.38,21.75,0
2019-08-09,L-07,5.409,5.357,84.63,77.12,0.12,39.76,1.077,57.9,57.6,0.2304,0.89594721481379,55.93,21.19,0
2019-08-10,L-07,6.865,6.656,83.57,75.55,1.74,35.46,1.071,85.2,54.7,0.2353,0.4553,53.65,21.9,0
2019-08-11,L-07,7.779,7.403,80.84,76.01,1.54,42.41,1.036,96.8,92.5,0.2604,0.4711,50.05,25.96,0
2019-08-12,L-07,7.303,7.071,89.61,83.89,-0.05,43.88,1.332,117.8,89.1,0.2358,0.3717,71.52,12.37,0
2019-08-13,L-07,5.755,5.636,90.02,86.25,-1.14,43.74,1.195,53.3,89.5,0.2234,0.3232,59.58,26.67,0
2019-08-14,L-07,7.199,7.277,86.88,79.91,0.24,42.57,1.06,87.5,79.9,0.2598,0.2446,57.88,22.03,0
2019-08-15,L-07,7.108,7.246,89.51,84.04,-3.98,41.99,1.149,46.5,70.5,0.253,0.4206,65.18,18.86,0
2019-08-16,L-07,8.839,8.799,79.25,71.18,-1.71,33.6,1.191,95.0,86.2,0.2706,0.3605,49.85,21.33,0
2019-08-17,L-07,7.784,7.147,82.68,78.92,1.64,36.85,0.978,112.8,95.3,0.2317,0.3868,53.39,25.53,0
2019-08-18,L-07,9.422,9.123,93.22,85.78,0.2,36.25,1.114,52.6,71.7,0.2563,0.4598,61.28,24.5,0
2019-08-19,L-07,6.938,6.95,93.57,85.91,0.17,41.19,1.212,99.6,65.8,0.2355,0.4082,58.85,27.05,0
2019-08-20,L-07,7.444,6.859,85.15,77.18,-4.75,39.53,1.017,77.3,62.4,0.2458,0.4428,63.45,13.73,0
2019-08-21,L-07,9.157,8.779,84.86,78.57,-6.06,32.39,1.068,83.0,86.7,0.2633,0.5257,64.62,13.95,0
2019-08-22,L-07,8.546,8.304,81.87,73.03,-1.28,36.06,1.236,67.3,66.4,0.2565,0.2715,53.31,19.72,0
2019-08-23,L-07,6.507,6.494,90.42,84.86,-3.22,38.02,1.194,77.5,68.4,0.2475,0.2685,60.2,24.67,0
2019-08-24,L-07,6.796,6.296,86.7,82.91,-2.18,40.72,1.119,43.0,68.4,0.2197,0.2229,58.06,24.84,0
2019-08-25,L-07,6.51,6.319,84.81,81.78,0.18,37.47,0.981,64.5,68.7,0.2452,0.3874,62.18,19.6,0
2019-08-26,L-07,6.144,5.821,88.63,81.56,2.56,43.53,1.228,90.2,68.7,0.2459,0.3424,63.44,18.12,0
2019-08-27,L-07,8.127,7.843,82.72,79.33,-2.59,38.99,1.273,60.8,70.7,0.2267,0.4599,52.03,27.31,0
2019-08-28,L-07,7.68,7.582,86.47,81.76,-1.69,35.59,0.997,104.8,87.8,0.2056,0.3795,59.96,21.8,0
2019-08-29,L-07,5.821,5.489,77.12,70.73,-1.63,42.06,1.195,53.0,50.3,0.2237,0.2936,53.16,17.56,0
2019-08-30,L-07,5.984,5.444,83.31,80.45,-1.66,40.38,0.985,48.8,69.5,0.2774,0.232,55.77,24.68,0
2019-08-31,L-07,6.75,6.321,87.95,81.9,-2.79,39.79,0.904,74.2,63.9,0.2314,0.1847,62.98,18.92,0
2019-09-01,L-07,7.565,7.31,90.05,86.64,-1.44,38.78,1.052,94.2,61.4,0.2367,0.6449,60.2,26.44,0
2019-09-02,L-07,7.101,6.797,89.53,84.52,-1.87,36.17,1.134,53.4,67.5,0.2628,0.233,61.34,23.18,0
2019-09-03,L-07,7.13,6.883,85.5,82.72,-1.22,40.41,1.261,55.4,39.8,0.2215,0.4567,56.74,25.98,0
2019-09-04,L-07,5.595,5.479,80.55,77.49,-3.06,36.99,1.102,72.8,58.9,0.2629,0.3726,53.29,24.2,0
2019-09-05,L-07,6.339,6.481,85.44,76.95,-4.48,34.91,0.934,62.8,66.3,0.2523,0.596,57.88,19.06,0
2019-09-06,L-07,7.91,7.635,77.84,70.1,-0.98,40.87,1.178,72.5,93.2,0.2429,0.4086,47.45,22.66,0
2019-09-07,L-07,8.227,8.018,79.49,74.28,-3.81,39.0,1.113,53.3,56.5,0.2512,0.4533,46.77,27.5,0
2019-09-08,L-07,7.393,7.24,83.92,79.74,-0.08,35.6,1.234,42.9,60.9,0.2954,0.3267,57.11,22.63,0
2019-09-09,L-07,4.989,5.145,89.5,86.67,-4.8,36.17,1.188,90.4,74.7,0.2493,0.5656,65.4,21.26,0
2019-09-10,L-07,5.657,5.458,78.25,72.42,-5.93,38.04,1.076,83.9,101.8,0.2613,0.5238,50.56,21.86,0
2019-09-11,L-07,6.727,6.301,85.38,78.13,-3.14,40.06,1.084,83.3,50.3,0.2837,0.3036,55.75,22.38,0
2019-09-12,L-07,7.553,7.203,75.46,72.87,-3.08,36.34,1.084,36.0,56.1,0.2575,0.3011,43.83,29.04,0
2019-09-13,L-07,8.533,8.365,79.56,75.41,-5.58,39.39,1.159,40.4,63.1,0.2625,0.3645,49.73,25.68,0
2019-09-14,L-07,6.843,6.529,81.81,76.47,-8.51,42.21,1.087,73.3,78.9,0.2314,0.3493,50.56,25.91,0
2019-09-15,L-07,6.762,6.591,88.44,82.66,-1.6,33.26,1.266,27.4,58.9,0.2875,0.2567,62.08,20.58,0
2019-09-16,L-07,7.492,7.057,83.33,78.43,-3.41,34.69,1.133,90.0,95.3,0.2379,0.4285,51.29,27.14,0
2019-09-17,L-07,9.351,9.25,85.48,79.21,-6.01,38.51,1.275,71.5,69.1,0.2831,0.3877,53.94,25.28,0
2019-09-18,L-07,9.068,9.154,86.04,79.19,-6.74,38.29,1.028,28.6,39.8,0.2309,0.3767,60.94,18.24,0
2019-09-19,L-07,9.191,8.788,82.18,74.51,-3.81,39.14,1.223,80.7,73.0,0.231,0.5795,52.98,21.53,0
2019-09-20,L-07,8.215,7.387,89.22,81.27,-5.39,31.64,0.99,41.3,69.7,0.2396,0.2909,63.85,17.42,0
2019-09-21,L-07,6.875,6.594,79.7,75.47,-5.19,38.03,1.139,124.0,92.7,0.2379,0.4221,52.21,23.25,0
2019-09-22,L-07,6.903,6.742,85.51,78.87,-6.22,33.72,1.225,51.1,73.2,0.1985,0.3928,58.31,20.56,0
2019-09-23,L-07,5.447,5.123,84.08,79.14,-3.62,41.91,1.054,79.9,90.5,0.2735,0.4612,57.76,21.38,0
2019-09-24,L-07,6.4,6.109,83.85,78.83,-7.48,35.75,1.141,67.7,84.7,0.2584,0.4628,58.39,20.43,0
2019-09-25,L-07,7.795,7.449,80.9,73.62,-2.65,32.01,1.107,79.2,67.4,0.2662,0.5111,56.84,16.78,0
2019-09-26,L-07,7.148,6.792,86.15,79.78,-4.08,30.98,1.118,68.2,79.7,0.2521,0.4315,61.02,18.76,0
2019-09-27,L-07,8.576,8.062,85.89,79.09,-3.48,39.42,1.036,89.1,91.1,0.2566,0.3051,60.97,18.12,0
2019-09-28,L-07,6.026,5.621,84.34,78.13,-4.09,36.13,1.115,84.9,81.9,0.2197,0.4868,56.52,21.6,0
2019-09-29,L-07,7.026,6.483,83.28,77.67,-0.51,32.96,1.17,80.2,68.6,0.2362,0.4548,58.59,19.07,0
2019-09-30,L-07,6.56,6.127,78.78,75.93,-6.37,35.19,1.149,88.9,66.9,0.2771,0.285,51.95,23.98,0
2019-10-01,L-07,5.049,5.206,90.06,86.41,-0.99,40.86,0.981,87.7,77.1,0.2248,0.3377,60.16,26.25,0
2019-10-02,L-07,7.486,6.897,83.03,77.86,-5.27,35.46,1.2,53.5,77.2,0.2486,0.5141,58.0,19.86,0
2019-10-03,L-07,6.584,6.091,84.77,77.78,-3.65,37.42,1.071,46.7,67.4,0.2284,0.369,50.44,27.34,0
2019-10-04,L-07,7.498,7.446,87.41,84.18,-6.68,34.1,1.097,67.0,58.1,0.2722,0.2984,59.8,24.38,0
2019-10-05,L-07,6.654,6.366,88.27,82.56,-1.23,36.6,1.072,72.3,64.7,0.2461,0.1131,62.55,20.01,0
2019-10-06,L-07,6.233,6.1,81.77,76.86,-5.53,35.57,0.989,74.8,93.7,0.2508,0.5441993473294146,50.67,26.19,0
2019-10-07,L-07,8.935,8.54,87.67,81.26,1.79,42.59,1.198,76.1,75.2,0.24,0.4145,62.33,18.93,0
2019-10-08,L-07,6.826,6.383,79.74,74.16,-2.25,38.04,1.055,47.6,80.9,0.2825,0.171,55.09,19.07,0
2019-10-09,L-07,5.406,5.209,83.37,77.16,-2.38,34.62,1.163,61.7,64.8,0.2406,0.4235,54.44,22.72,0
2019-10-10,L-07,8.101,7.795,89.59,82.64,-2.8,39.72,0.925,95.7,73.2,0.2419,0.2678,60.16,22.48,0
2019-10-11,L-07,5.742,5.523,78.35,70.72,-0.4,43.25,1.053,65.0,94.6,0.2345,0.3283,50.12,20.59,0
2019-10-12,L-07,6.397,6.457,79.89,74.59,-2.6,38.81,1.043,48.2,68.6,0.2583,0.2648,56.58,18.01,0
2019-10-13,L-07,6.887,6.71,82.86,79.39,-4.84,43.48,1.087,65.3,80.6,0.2455,0.2321,54.28,25.11,0
2019-10-14,L-07,6.737,6.481,86.09,79.33,-5.31,36.74,0.836,72.1,81.0,0.2242,0.1883,59.39,19.94,0
2019-10-15,L-07,8.232,7.905,89.72,83.64,-2.52,39.44,1.01,46.0,67.2,0.2767,0.2935,55.91,27.74,0
2019-10-16,L-07,7.413,7.068,92.98,90.21,-2.96,40.6,1.04,71.7,88.9,0.2375,0.4121,59.66,30.55,0
2019-10-17,L-07,6.883,6.706,79.88,73.57,0.11,39.02,1.213,70.9,82.8,0.2647,0.4083,51.63,21.94,0
2019-10-18,L-07,6.843,6.676,84.31,78.06,-4.27,34.95,0.785,92.9,78.9,0.2327,0.1687,58.23,19.83,0
2019-10-19,L-07,8.638,8.413,80.24,77.94,-3.85,35.13,0.963,71.3,77.8,0.2497,0.3396,52.16,25.78,0
2019-10-20,L-07,8.196,7.768,84.52,81.4,-0.27,41.92,1.082,74.9,80.2,0.2647,0.4096,63.59,17.81,0
2019-10-21,L-07,7.134,6.886,82.52,77.4,-4.6,42.12,1.071,101.4,86.6,0.2426,0.2599,53.98,23.42,0
2019-10-22,L-07,7.202,7.316,83.2,79.91,-2.14,38.99,1.301,63.3,89.6,0.2218,0.2858,55.86,24.05,0
2019-10-23,L-07,6.483,6.413,87.47,84.37,-5.36,36.61,1.11,87.8,69.9,0.2668,0.4115,63.08,21.3,0
2019-10-24,L-07,5.918,5.372,82.71,77.45,-1.78,43.12,1.195,101.2,100.0,0.2289,0.3352,56.56,20.9,0
2019-10-25,L-07,6.698,6.234,,180.80975726423776,-3.41,37.66,1.082,64.4,80.9,0.1888,0.4374,56.05,21.27,0
2019-10-26,L-07,8.321,7.949,84.0,77.32,-2.92,37.02,1.071,38.6,53.1,0.262,0.2773,49.07,28.26,0
2019-10-27,L-07,7.427,6.838,81.06,76.13,-0.19,38.79,1.251,66.0,72.3,0.2369,0.3073,56.83,19.3,0
2019-10-28,L-07,6.483,6.142,88.75,81.86,-3.9,40.11,1.013,77.9,64.0,0.2636,0.3722,64.77,17.09,0
2019-10-29,L-07,6.909,6.43,80.86,77.8,-4.71,33.17,1.166,49.7,61.0,0.2113,0.1823,51.48,26.32,0
2019-10-30,L-07,7.632,7.273,80.27,75.75,-5.85,36.26,1.079,67.3,69.4,0.2071,0.3252,52.04,23.71,0
2019-10-31,L-07,9.272,9.325,84.09,79.44,-3.89,45.55,1.228,77.6,82.0,0.2455,0.2351,55.45,23.99,0
2019-11-01,L-07,5.804,5.054,85.08,78.17,-1.72,35.03,1.038,84.9,90.3,0.2536,0.2121,55.53,22.64,0
2019-11-02,L-07,7.325,7.237,86.15,80.82,-2.59,41.2,1.3,54.9,90.5,0.2364,0.4236,63.62,17.19,0
2019-11-03,L-07,7.051,6.881,81.41,,-4.11,38.36,1.101,50.8,53.4,0.2571,0.3726,49.81,29.85,0
2019-11-04,L-07,7.875,7.751,,74.3,-0.89,37.62,1.193,94.7,80.5,0.2452,0.4197,55.59,18.71,0
2019-11-05,L-07,5.925,6.109,89.43,84.64,0.12,36.31,1.169,50.9,66.7,0.2527,0.282,61.44,23.19,0
2019-11-06,L-07,5.723,5.178,80.53,78.97,-3.96,36.39,1.202,113.4,81.3,0.2331,0.4685,47.47,31.49,0
2019-11-07,L-07,8.696,8.564,82.06,75.57,-2.99,37.6,1.085,124.9,74.2,0.2824,0.509,52.09,23.48,0
2019-11-08,L-07,8.643,8.548,83.24,79.57,-4.0,38.87,1.049,101.5,213.98849059537108,0.3117,0.3532,57.97,21.6,0
2019-11-09,L-07,6.684,6.51,87.88,83.71,-3.42,34.14,1.02,121.4,67.5,0.2734,0.4575,59.65,24.06,0
2019-11-10,L-07,5.286,5.006,83.74,81.29,-3.61,39.66,1.146,85.3,77.8,0.2191,0.469,56.48,24.8,0
2019-11-11,L-07,7.341,7.383,89.65,86.55,-1.84,41.41,0.96,117.2,89.1,0.2421,0.3714,55.45,31.1,0
2019-11-12,L-07,7.14,7.089,88.96,85.09,-0.78,36.59,1.131,94.2,66.8,0.2375,0.2282,56.05,29.04,0
2019-11-13,L-07,7.087,6.363,84.71,83.25,-3.49,37.75,1.086,86.2,68.2,0.2023,0.3887,53.07,30.18,0
2019-11-14,L-07,7.198,6.912,84.6,83.31,-1.96,37.71,1.126,89.9,56.3,0.2209,0.5359,58.42,24.89,0
2019-11-15,L-07,6.438,6.303,87.35,82.29,2.67,41.04,1.069,57.3,68.5,0.202,0.2314,57.74,24.55,0
2019-11-16,L-07,7.237,7.315,88.77,83.9,0.95,44.61,1.114,95.4,65.5,0.2451,0.2305,58.19,25.71,0
2019-11-17,L-07,9.277,9.136,82.17,75.55,1.49,35.91,1.071,94.7,76.5,0.2567,0.4186,54.98,20.57,0
2019-11-18,L-07,6.028,5.347,84.23,78.19,-2.83,35.35,1.048,85.8,55.5,0.2636,0.1866,59.16,19.03,0
2019-11-19,L-07,7.082,6.805,82.97,77.75,0.54,37.91,1.072,87.3,65.0,0.2456,0.2701,57.55,20.2,0
2019-11-20,L-07,6.791,6.323,81.35,76.73,1.53,42.36,1.043,76.5,79.3,0.2706,0.2591,58.53,18.2,0
2019-11-21,L-07,6.853,6.729,82.61,81.03,0.75,38.77,1.173,68.8,83.1,0.2729,0.3591,53.28,27.75,0
2019-11-22,L-07,7.64,7.394,87.3,82.84,0.64,35.23,0.992,58.8,71.0,0.22,0.5231,60.89,21.95,0
2019-11-23,L-07,6.142,5.839,88.64,83.41,-0.96,40.61,0.967,90.2,93.7,0.235,0.2694,62.43,20.97,0
2019-11-24,L-07,6.538,6.453,86.21,79.49,1.82,36.37,1.214,135.84379971533642,81.8,0.2446,0.4037,62.14,17.35,0
2019-11-25,L-07,4.963,4.604,87.9,82.42,0.18,38.14,0.916,49.9,74.6,0.246,0.399,61.95,20.47,0
2019-11-26,L-07,7.707,7.375,88.07,81.87,2.27,36.07,1.012,93.4,90.1,0.2493,0.2673,62.73,19.15,0
2019-11-27,L-07,5.624,5.466,83.45,78.62,-0.37,39.32,1.051,60.0,62.2,0.2737,0.0885,54.99,23.63,0
2019-11-28,L-07,7.036,6.768,85.19,80.71,1.1,36.35,0.921,68.5,78.5,0.2656,0.4802,52.97,27.74,0
2019-11-29,L-07,6.988,6.909,80.91,76.46,-3.44,34.93,1.109,69.4,89.3,0.2685,0.7155949407249222,54.28,22.18,0
2019-11-30,L-07,6.912,6.859,83.12,81.68,0.83,35.63,1.216,97.2,71.0,0.2077,0.2989,57.69,23.98,0
2019-12-01,L-07,8.013,7.943,88.08,85.13,1.14,40.37,1.155,77.9,86.3,0.2805,0.4252,63.01,22.12,0
2019-12-02,L-07,8.399,8.308,91.47,90.57,4.47,40.62,1.185,77.6,137.5356053661907,0.2521,0.268,63.6,26.97,0
2019-12-03,L-07,8.091,8.217,79.6,73.63,0.73,39.59,1.007,54.6,81.0,0.2293,0.2386,48.82,24.82,0
2019-12-04,L-07,6.998,6.604,88.24,84.43,0.55,34.83,1.118,89.0,94.1,0.2436,0.4091,58.61,25.82,0
2019-12-05,L-07,5.579,5.404,78.55,73.22,2.66,41.43,1.201,86.1,94.7,0.2452,0.2146,50.67,22.55,0
2019-12-06,L-07,6.583,6.468,92.04,88.66,5.05,43.17,1.084,71.9,54.2,0.2153,0.4666,65.91,22.75,0
